timestamp,heart_rate,enhanced_speed,cadence,power,position_lat,position_long,distance,temperature,fractional_cadence,enhanced_altitude,enhanced_respiration_rate,accumulated_power,unknown_field_0,unknown_field_1,unknown_field_4,unknown_field_8,unknown_field_90,unknown_field_134,unknown_field_137,unknown_field_138,unknown_field_144
Timestamp(2025-03-11T17:01:21+01:00),160,3.1630,80,238,551365467,174503648,18770.4500,SInt8(11),0.0000,799.4000,35.0800,910998,,,,,SInt8(-6),100,80,80,160
Timestamp(2025-03-11T17:01:22+01:00),160,3.0600,78,221,551365374,174504139,18773.6600,SInt8(11),0.0000,799.6000,35.0800,911219,,,,,SInt8(-6),100,80,80,160
Timestamp(2025-03-11T17:01:23+01:00),160,3.1820,78,234,551365269,174504582,18776.1900,SInt8(11),0.0000,799.8000,36.3800,911453,,,,,SInt8(-6),100,80,80,160
Timestamp(2025-03-11T17:01:24+01:00),160,2.8550,79,220,551365174,174504983,18778.7300,SInt8(11),0.0000,800.2000,36.3800,911673,,,,,SInt8(-6),100,80,80,160
Timestamp(2025-03-11T17:01:25+01:00),161,2.6590,78,233,551365102,174505392,18781.0000,SInt8(11),0.0000,800.6000,36.3800,911906,,,,,SInt8(-6),100,80,80,161
Timestamp(2025-03-11T17:01:26+01:00),161,2.5750,75,217,551365011,174505802,18783.2200,SInt8(11),0.0000,800.8000,36.3800,912123,,,,,SInt8(-6),100,80,80,161
Timestamp(2025-03-11T17:01:27+01:00),161,2.4730,76,194,551364950,174506267,18785.7600,SInt8(11),0.0000,801.0000,36.3800,912317,,,,,SInt8(-6),100,80,80,161
Timestamp(2025-03-11T17:01:28+01:00),161,2.0900,73,320,551364907,174506710,18788.4600,SInt8(11),0.0000,801.2000,35.6700,912637,,,,,SInt8(-6),100,80,80,161
Timestamp(2025-03-11T17:01:29+01:00),161,2.4070,71,338,551364801,174507176,18791.3500,SInt8(11),0.0000,801.4000,35.6700,912975,,,,,SInt8(-6),100,80,80,161
Timestamp(2025-03-11T17:01:30+01:00),161,2.3050,67,316,551364692,174507559,18793.5000,SInt8(11),0.0000,801.8000,35.6700,913291,,,,,SInt8(-6),100,80,80,161
Timestamp(2025-03-11T17:01:31+01:00),162,2.5850,67,342,551364614,174508078,18796.4300,SInt8(11),0.0000,802.0000,35.6700,913633,,,,,SInt8(-6),100,80,80,162
Timestamp(2025-03-11T17:01:32+01:00),162,2.2770,66,360,551364557,174508547,18799.1700,SInt8(11),0.0000,802.2000,35.6700,913993,,,,,SInt8(-6),100,80,80,162
Timestamp(2025-03-11T17:01:33+01:00),163,2.3610,65,336,551364504,174509086,18802.5300,SInt8(11),0.0000,802.4000,37.1600,914329,,,,,SInt8(-6),100,80,80,163
Timestamp(2025-03-11T17:01:34+01:00),163,2.4910,65,324,551364505,174509615,18805.9400,SInt8(11),0.0000,802.6000,37.1600,914329,,,,,SInt8(-6),,80,80,163
Timestamp(2025-03-11T17:01:35+01:00),163,2.5290,66,324,551364483,174510221,18810.2100,SInt8(11),0.0000,803.0000,37.1600,914977,,,,,SInt8(-6),,80,80,163
Timestamp(2025-03-11T17:01:36+01:00),163,2.6500,69,308,551364511,174510780,18814.1300,SInt8(11),0.0000,803.2000,37.1600,915285,,,,,SInt8(-6),100,80,80,163
Timestamp(2025-03-11T17:01:37+01:00),164,2.8650,69,285,551364544,174511337,18817.5200,SInt8(11),0.0000,803.4000,37.1600,915570,,,,,SInt8(-6),100,80,80,164
Timestamp(2025-03-11T17:01:38+01:00),164,3.0510,67,288,551364604,174511929,18821.2600,SInt8(11),0.0000,803.8000,36.9800,915858,,,,,SInt8(-6),,80,80,164
Timestamp(2025-03-11T17:01:39+01:00),164,3.1160,68,263,551364685,174512514,18825.0000,SInt8(11),0.0000,804.2000,36.9800,916121,,,,,SInt8(-6),100,80,80,164
Timestamp(2025-03-11T17:01:40+01:00),164,2.9860,69,313,551364786,174513056,18828.7600,SInt8(11),0.0000,804.4000,36.9800,916434,,,,,SInt8(-6),100,80,80,164
Timestamp(2025-03-11T17:01:41+01:00),165,3.0510,70,313,551364906,174513573,18832.1600,SInt8(11),0.0000,805.0000,36.9800,916747,,,,,SInt8(-6),100,80,80,165
Timestamp(2025-03-11T17:01:42+01:00),165,3.1260,72,325,551365092,174514002,18835.1900,SInt8(11),0.0000,805.2000,36.9800,917072,,,,,SInt8(-6),100,80,80,165
Timestamp(2025-03-11T17:01:43+01:00),166,3.1070,76,290,551365297,174514438,18838.6200,SInt8(11),0.0000,805.6000,36.8600,917362,,,,,SInt8(-6),100,80,80,166
Timestamp(2025-03-11T17:01:44+01:00),165,2.8460,75,234,551365512,174514820,18841.6100,SInt8(11),0.0000,805.8000,36.8600,917596,,,,,SInt8(-6),100,80,80,165
Timestamp(2025-03-11T17:01:45+01:00),165,2.9950,75,266,551365731,174515312,18844.8900,SInt8(11),0.0000,806.2000,36.8600,917862,,,,,SInt8(-6),100,80,80,165
Timestamp(2025-03-11T17:01:46+01:00),164,2.9760,76,261,551365900,174515766,18848.2400,SInt8(11),0.0000,806.4000,36.8600,918123,,,,,SInt8(-6),100,80,80,164
Timestamp(2025-03-11T17:01:47+01:00),165,2.8090,79,280,551366067,174516267,18851.5500,SInt8(11),0.0000,806.8000,36.8600,918403,,,,,SInt8(-6),100,80,80,165
Timestamp(2025-03-11T17:01:48+01:00),165,2.4630,83,265,551366193,174516773,18855.4400,SInt8(11),0.0000,807.0000,37.1700,918668,,,,,SInt8(-6),100,80,80,165
Timestamp(2025-03-11T17:01:49+01:00),165,2.3790,82,298,551366292,174517310,18859.0900,SInt8(11),0.0000,807.4000,37.1700,918966,,,,,SInt8(-6),100,80,80,165
Timestamp(2025-03-11T17:01:50+01:00),165,2.1930,82,276,551366324,174517775,18862.4700,SInt8(11),0.0000,807.6000,37.1700,919242,,,,,SInt8(-6),100,80,80,165
Timestamp(2025-03-11T17:01:51+01:00),165,2.1550,83,335,551366392,174518235,18865.3800,SInt8(11),0.0000,808.0000,37.1700,919577,,,,,SInt8(-6),100,80,80,165
Timestamp(2025-03-11T17:01:52+01:00),165,1.9310,82,320,551366468,174518720,18868.7700,SInt8(11),0.0000,808.2000,37.1700,919897,,,,,SInt8(-6),,80,80,165
Timestamp(2025-03-11T17:01:53+01:00),165,2.3790,79,316,551366460,174519307,18872.5500,SInt8(11),0.0000,808.4000,36.9800,920213,,,,,SInt8(-6),100,80,80,165
Timestamp(2025-03-11T17:01:54+01:00),166,2.8740,81,263,551366445,174519968,18876.8500,SInt8(11),0.0000,808.8000,36.9800,920476,,,,,SInt8(-6),,80,80,166
Timestamp(2025-03-11T17:01:55+01:00),166,3.0700,80,242,551366400,174520622,18881.3600,SInt8(11),0.0000,809.0000,36.9800,920718,,,,,SInt8(-6),100,80,80,166
Timestamp(2025-03-11T17:01:56+01:00),167,3.2470,79,242,551366362,174521281,18885.8900,SInt8(11),0.0000,809.4000,36.9800,920960,,,,,SInt8(-6),100,80,80,167
Timestamp(2025-03-11T17:01:57+01:00),167,3.4900,80,247,551366292,174521961,18890.6500,SInt8(11),0.0000,809.8000,36.9800,921207,,,,,SInt8(-6),100,80,80,167
Timestamp(2025-03-11T17:01:58+01:00),167,3.7230,82,249,551366266,174522644,18895.2900,SInt8(11),0.0000,810.2000,36.9800,921456,,,,,SInt8(-6),100,80,80,167
Timestamp(2025-03-11T17:01:59+01:00),168,3.6480,84,241,551366221,174523268,18899.7300,SInt8(11),0.0000,810.4000,38.0400,921697,,,,,SInt8(-6),100,80,80,168
Timestamp(2025-03-11T17:02:00+01:00),167,3.6300,84,226,551366189,174523876,18903.9600,SInt8(11),0.0000,810.8000,38.0400,921923,,,,,SInt8(-6),100,80,80,167
Timestamp(2025-03-11T17:02:01+01:00),167,3.4430,83,209,551366188,174524440,18907.7500,SInt8(11),0.0000,811.0000,38.0400,922132,,,,,SInt8(-6),100,80,80,167
Timestamp(2025-03-11T17:02:02+01:00),169,3.4430,83,182,551366141,174525020,18911.7000,SInt8(11),0.0000,811.2000,38.0400,922314,,,,,SInt8(-6),100,80,80,169
Timestamp(2025-03-11T17:02:03+01:00),169,3.6580,82,204,551366051,174525594,18915.4400,SInt8(11),0.0000,811.6000,38.3500,922518,,,,,SInt8(-6),100,80,80,169
Timestamp(2025-03-11T17:02:04+01:00),169,3.8070,84,201,551366038,174526172,18919.2900,SInt8(11),0.0000,811.8000,38.3500,922719,,,,,SInt8(-6),100,80,80,169
Timestamp(2025-03-11T17:02:05+01:00),167,3.7420,83,203,551366147,174526779,18923.2500,SInt8(11),0.0000,812.2000,38.3500,922922,,,,,SInt8(-6),100,80,80,167
Timestamp(2025-03-11T17:02:06+01:00),168,3.6760,77,206,551366228,174527386,18927.2800,SInt8(11),0.0000,812.4000,38.3500,923128,,,,,SInt8(-6),100,80,80,168
Timestamp(2025-03-11T17:02:07+01:00),168,4.0500,79,229,551366214,174528073,18931.4200,SInt8(11),0.0000,812.6000,38.3500,923357,,,,,SInt8(-6),100,80,80,168
Timestamp(2025-03-11T17:02:08+01:00),168,4.2080,81,187,551366188,174528763,18935.8500,SInt8(11),0.0000,812.8000,38.5600,923544,,,,,SInt8(-6),100,80,80,168
Timestamp(2025-03-11T17:02:09+01:00),168,4.2170,81,200,551366195,174529444,18940.3600,SInt8(11),0.0000,813.0000,38.5600,923744,,,,,SInt8(-6),,80,80,168
Timestamp(2025-03-11T17:02:10+01:00),167,4.1430,82,228,551366224,174530115,18944.7800,SInt8(11),0.0000,813.2000,38.5600,923972,,,,,SInt8(-6),100,80,80,167
Timestamp(2025-03-11T17:02:11+01:00),167,4.1610,82,234,551366198,174530779,18948.9800,SInt8(11),0.0000,813.4000,38.5600,924206,,,,,SInt8(-6),100,80,80,167
Timestamp(2025-03-11T17:02:12+01:00),167,3.9470,82,233,551366177,174531402,18953.2200,SInt8(11),0.0000,813.6000,38.5600,924439,,,,,SInt8(-6),100,80,80,167
Timestamp(2025-03-11T17:02:13+01:00),167,4.0030,82,224,551366136,174532023,18957.2500,SInt8(11),0.0000,813.8000,38.5600,924663,,,,,SInt8(-6),100,80,80,167
Timestamp(2025-03-11T17:02:14+01:00),167,4.1800,82,225,551366233,174532663,18961.3600,SInt8(11),0.0000,814.0000,38.4000,924888,,,,,SInt8(-6),,80,80,167
Timestamp(2025-03-11T17:02:15+01:00),166,4.1890,83,213,551366273,174533318,18965.6200,SInt8(11),0.0000,814.4000,38.4000,925101,,,,,SInt8(-6),100,80,80,166
Timestamp(2025-03-11T17:02:16+01:00),167,4.0500,83,200,551366287,174533958,18969.9800,SInt8(11),0.0000,814.6000,38.4000,925301,,,,,SInt8(-6),100,80,80,167
Timestamp(2025-03-11T17:02:17+01:00),167,3.8910,83,207,551366268,174534569,18973.9600,SInt8(11),0.0000,814.8000,38.4000,925508,,,,,SInt8(-6),,80,80,167
Timestamp(2025-03-11T17:02:18+01:00),168,3.7980,83,201,551366199,174535156,18977.9900,SInt8(11),0.0000,815.2000,36.6200,925709,,,,,SInt8(-6),100,80,80,168
Timestamp(2025-03-11T17:02:19+01:00),169,3.8720,83,196,551366165,174535753,18981.8100,SInt8(11),0.0000,815.2000,36.6200,925905,,,,,SInt8(-6),100,80,80,169
Timestamp(2025-03-11T17:02:20+01:00),169,3.9840,84,191,551366123,174536355,18985.7700,SInt8(11),0.0000,815.6000,36.6200,926096,,,,,SInt8(-6),100,80,80,169
Timestamp(2025-03-11T17:02:21+01:00),168,4.1150,83,207,551366086,174536997,18990.0400,SInt8(11),0.0000,815.8000,36.6200,926303,,,,,SInt8(-6),100,80,80,168
Timestamp(2025-03-11T17:02:22+01:00),169,4.1610,84,197,551366029,174537633,18994.2900,SInt8(11),0.0000,816.0000,36.6200,926500,,,,,SInt8(-6),100,80,80,169
Timestamp(2025-03-11T17:02:23+01:00),169,4.2080,87,199,551365969,174538279,18998.5500,SInt8(11),0.0000,816.2000,36.6200,926699,,,,,SInt8(-6),100,80,80,169
Timestamp(2025-03-11T17:02:24+01:00),169,4.0030,87,158,551365971,174538888,19002.6300,SInt8(11),0.0000,816.4000,36.6200,926857,,,,,SInt8(-6),100,80,80,169
Timestamp(2025-03-11T17:02:25+01:00),169,4.0870,86,198,551365927,174539563,19007.2100,SInt8(11),0.0000,816.8000,36.6200,927055,,,,,SInt8(-6),100,80,80,169
Timestamp(2025-03-11T17:02:26+01:00),169,4.1520,87,235,551365960,174540205,19011.3300,SInt8(11),0.0000,816.8000,36.6200,927290,,,,,SInt8(-6),,80,80,169
Timestamp(2025-03-11T17:02:27+01:00),169,4.1330,86,204,551366011,174540865,19015.7300,SInt8(11),0.0000,817.2000,36.6200,927494,,,,,SInt8(-6),100,80,80,169
Timestamp(2025-03-11T17:02:28+01:00),169,4.0960,86,201,551366051,174541522,19019.9600,SInt8(11),0.0000,817.4000,37.2500,927695,,,,,SInt8(-6),100,80,80,169
Timestamp(2025-03-11T17:02:29+01:00),169,4.0120,84,251,551366039,174542160,19024.1500,SInt8(11),0.0000,817.6000,37.2500,927946,,,,,SInt8(-6),100,80,80,169
Timestamp(2025-03-11T17:02:30+01:00),169,3.8910,81,225,551365990,174542758,19027.9300,SInt8(11),0.0000,817.8000,37.2500,928171,,,,,SInt8(-6),,80,80,169
Timestamp(2025-03-11T17:02:31+01:00),169,3.8820,80,239,551365901,174543330,19031.6300,SInt8(11),0.0000,818.2000,37.2500,928410,,,,,SInt8(-6),100,80,80,169
Timestamp(2025-03-11T17:02:32+01:00),168,3.8350,80,234,551365812,174543903,19035.3700,SInt8(11),0.0000,818.4000,37.2500,928644,,,,,SInt8(-6),100,80,80,168
Timestamp(2025-03-11T17:02:33+01:00),168,3.9940,81,237,551365649,174544469,19039.0400,SInt8(11),0.0000,818.6000,37.8300,928881,,,,,SInt8(-6),,80,80,168
Timestamp(2025-03-11T17:02:34+01:00),167,4.0500,82,242,551365485,174545030,19042.5300,SInt8(11),0.0000,818.8000,37.8300,929123,,,,,SInt8(-6),100,80,80,167
Timestamp(2025-03-11T17:02:35+01:00),167,4.2170,82,254,551365288,174545622,19046.7800,SInt8(11),0.0000,819.0000,37.8300,929377,,,,,SInt8(-6),100,80,80,167
Timestamp(2025-03-11T17:02:36+01:00),168,4.0590,82,258,551365175,174546202,19050.8300,SInt8(11),0.0000,819.2000,37.8300,929635,,,,,SInt8(-6),100,80,80,168
Timestamp(2025-03-11T17:02:37+01:00),167,4.0030,81,261,551365015,174546768,19054.7400,SInt8(11),0.0000,819.4000,37.8300,929896,,,,,SInt8(-6),100,80,80,167
Timestamp(2025-03-11T17:02:38+01:00),167,3.9100,80,265,551364859,174547327,19058.4300,SInt8(11),0.0000,819.6000,38.2100,930161,,,,,SInt8(-6),100,80,80,167
Timestamp(2025-03-11T17:02:39+01:00),167,3.8440,78,271,551364689,174547867,19062.3700,SInt8(11),0.0000,819.8000,38.2100,930432,,,,,SInt8(-6),100,80,80,167
Timestamp(2025-03-11T17:02:40+01:00),167,3.8910,78,265,551364511,174548404,19066.1300,SInt8(11),0.0000,820.0000,38.2100,930697,,,,,SInt8(-6),100,80,80,167
Timestamp(2025-03-11T17:02:41+01:00),166,3.9000,77,281,551364318,174548923,19069.9400,SInt8(11),0.0000,820.4000,38.2100,930978,,,,,SInt8(-6),100,80,80,166
Timestamp(2025-03-11T17:02:42+01:00),167,3.9190,77,259,551364095,174549410,19073.7200,SInt8(11),0.0000,820.4000,38.2100,930978,,,,,SInt8(-6),100,80,80,167
Timestamp(2025-03-11T17:02:43+01:00),167,3.7600,78,259,551363884,174549852,19076.9600,SInt8(11),0.0000,820.8000,38.2100,931496,,,,,SInt8(-6),,80,80,167
Timestamp(2025-03-11T17:02:44+01:00),168,3.5360,83,283,551363681,174550281,19080.4800,SInt8(11),0.0000,821.0000,39.2500,931779,,,,,SInt8(-6),100,80,80,168
Timestamp(2025-03-11T17:02:45+01:00),168,3.4710,80,297,551363467,174550685,19083.7700,SInt8(11),0.0000,821.2000,39.2500,932076,,,,,SInt8(-6),100,80,80,168
Timestamp(2025-03-11T17:02:46+01:00),169,3.4520,78,252,551363298,174551134,19087.1300,SInt8(11),0.0000,821.6000,39.2500,932328,,,,,SInt8(-6),100,80,80,169
Timestamp(2025-03-11T17:02:47+01:00),168,3.4150,79,289,551363126,174551562,19090.4000,SInt8(11),0.0000,821.6000,39.2500,932617,,,,,SInt8(-6),100,80,80,168
Timestamp(2025-03-11T17:02:48+01:00),169,3.3590,79,316,551362964,174551981,19093.6100,SInt8(11),0.0000,822.0000,40.3400,932933,,,,,SInt8(-6),100,80,80,169
Timestamp(2025-03-11T17:02:49+01:00),169,3.4710,82,268,551362786,174552427,19096.9200,SInt8(11),0.0000,822.0000,40.3400,933201,,,,,SInt8(-6),100,80,80,169
Timestamp(2025-03-11T17:02:50+01:00),169,3.4520,85,240,551362636,174552911,19100.1700,SInt8(11),0.0000,822.4000,40.3400,933441,,,,,SInt8(-6),100,80,80,169
Timestamp(2025-03-11T17:02:51+01:00),169,3.5640,83,234,551362452,174553409,19103.9500,SInt8(11),0.0000,822.4000,40.3400,933675,,,,,SInt8(-6),100,80,80,169
Timestamp(2025-03-11T17:02:52+01:00),169,3.7420,85,237,551362225,174553873,19107.3300,SInt8(11),0.0000,822.8000,40.3400,933912,,,,,SInt8(-6),100,80,80,169
Timestamp(2025-03-11T17:02:53+01:00),170,3.8820,87,207,551362006,174554359,19110.9800,SInt8(11),0.0000,823.0000,41.0700,934119,,,,,SInt8(-6),100,80,80,170
Timestamp(2025-03-11T17:02:54+01:00),170,4.0680,87,219,551361772,174554862,19114.9000,SInt8(11),0.0000,823.2000,41.0700,934338,,,,,SInt8(-6),100,80,80,170
Timestamp(2025-03-11T17:02:55+01:00),170,3.7980,85,201,551361627,174555349,19118.5600,SInt8(11),0.0000,823.4000,41.0700,934539,,,,,SInt8(-6),100,80,80,170
Timestamp(2025-03-11T17:02:56+01:00),170,3.5740,86,174,551361528,174555840,19121.9900,SInt8(11),0.0000,823.8000,41.0700,934713,,,,,SInt8(-6),100,80,80,170
Timestamp(2025-03-11T17:02:57+01:00),170,3.0790,86,241,551361485,174556286,19124.9500,SInt8(11),0.0000,824.2000,41.0700,934954,,,,,SInt8(-6),100,80,80,170
Timestamp(2025-03-11T17:02:58+01:00),169,2.8550,87,227,551361404,174556740,19127.8400,SInt8(11),0.0000,824.4000,41.5500,935181,,,,,SInt8(-6),100,80,80,169
Timestamp(2025-03-11T17:02:59+01:00),169,3.0230,87,224,551361336,174557257,19130.7800,SInt8(11),0.0000,824.8000,41.5500,935405,,,,,SInt8(-6),100,80,80,169
Timestamp(2025-03-11T17:03:00+01:00),169,3.2940,90,204,551361263,174557843,19134.2700,SInt8(11),0.0000,825.0000,41.5500,935609,,,,,SInt8(-6),,80,80,169
Timestamp(2025-03-11T17:03:01+01:00),169,3.3030,84,175,551361165,174558458,19137.5200,SInt8(11),0.0000,825.4000,41.5500,935784,,,,,SInt8(-6),100,80,80,169
Timestamp(2025-03-11T17:03:02+01:00),169,3.6110,79,194,551361028,174559150,19141.2300,SInt8(11),0.0000,825.8000,41.5500,935978,,,,,SInt8(-6),100,80,80,169
Timestamp(2025-03-11T17:03:03+01:00),170,3.6580,81,189,551360956,174559766,19144.9600,SInt8(11),0.0000,826.0000,40.5400,936167,,,,,SInt8(-6),100,80,80,170
Timestamp(2025-03-11T17:03:04+01:00),170,3.4150,75,241,551360846,174560418,19150.7300,SInt8(11),0.0000,826.2000,40.5400,936408,,,,,SInt8(-6),100,80,80,170
Timestamp(2025-03-11T17:03:05+01:00),171,3.3590,76,166,551360650,174560938,19154.2200,SInt8(11),0.0000,826.4000,40.5400,936574,,,,,SInt8(-6),100,80,80,171
Timestamp(2025-03-11T17:03:06+01:00),171,3.4340,68,147,551360454,174561497,19157.9900,SInt8(11),0.0000,826.6000,40.5400,936721,,,,,SInt8(-6),100,80,80,171
Timestamp(2025-03-11T17:03:07+01:00),171,3.2100,68,136,551360272,174562057,19161.8300,SInt8(11),0.0000,826.8000,40.5400,936857,,,,,SInt8(-6),100,80,80,171
Timestamp(2025-03-11T17:03:08+01:00),170,3.1160,69,106,551360028,174562567,19165.5900,SInt8(11),0.0000,826.8000,40.5400,936963,,,,,SInt8(-6),100,80,80,170
Timestamp(2025-03-11T17:03:09+01:00),171,2.9020,69,92,551359835,174563066,19169.6700,SInt8(11),0.0000,827.0000,39.6200,937055,,,,,SInt8(-6),100,80,80,171
Timestamp(2025-03-11T17:03:10+01:00),170,2.5290,70,92,551359691,174563501,19173.1500,SInt8(11),0.0000,827.2000,39.6200,937147,,,,,SInt8(-6),100,80,80,170
Timestamp(2025-03-11T17:03:11+01:00),170,2.4260,70,77,551359548,174563954,19175.9000,SInt8(11),0.0000,827.2000,39.6200,937224,,,,,SInt8(-6),100,80,80,170
Timestamp(2025-03-11T17:03:12+01:00),169,2.7620,70,66,551359348,174564497,19179.3300,SInt8(11),0.0000,827.2000,39.6200,937290,,,,,SInt8(-6),100,80,80,169
Timestamp(2025-03-11T17:03:13+01:00),169,3.1260,72,67,551359095,174565151,19183.8500,SInt8(11),0.0000,827.4000,39.6200,937357,,,,,SInt8(-6),100,80,80,169
Timestamp(2025-03-11T17:03:14+01:00),168,3.8820,75,81,551358749,174565886,19188.9900,SInt8(11),0.0000,827.4000,39.2600,937438,,,,,SInt8(-6),100,80,80,168
Timestamp(2025-03-11T17:03:15+01:00),167,4.4880,76,90,551358430,174566691,19195.1000,SInt8(11),0.0000,827.4000,39.2600,937528,,,,,SInt8(-6),100,80,80,167
Timestamp(2025-03-11T17:03:16+01:00),166,4.7310,77,80,551358138,174567452,19200.7000,SInt8(11),0.0000,827.4000,39.2600,937608,,,,,SInt8(-6),100,80,80,166
Timestamp(2025-03-11T17:03:17+01:00),166,4.7490,77,119,551357910,174568263,19207.0200,SInt8(11),0.0000,827.4000,39.2600,937608,,,,,SInt8(-6),100,80,80,166
Timestamp(2025-03-11T17:03:18+01:00),165,4.1890,78,119,551357746,174568899,19212.0800,SInt8(11),0.0000,827.4000,40.3400,937846,,,,,SInt8(-6),,80,80,165
Timestamp(2025-03-11T17:03:19+01:00),164,2.5940,79,88,551357671,174569360,19215.6700,SInt8(11),0.0000,827.6000,40.3400,937934,,,,,SInt8(-6),100,80,80,164
Timestamp(2025-03-11T17:03:20+01:00),163,2.7900,79,99,551357505,174569970,19219.0600,SInt8(11),0.0000,827.6000,40.3400,938033,,,,,SInt8(-6),100,80,80,163
Timestamp(2025-03-11T17:03:21+01:00),162,3.0510,79,95,551357290,174570678,19223.5700,SInt8(11),0.0000,827.6000,40.3400,938128,,,,,SInt8(-6),100,80,80,162
Timestamp(2025-03-11T17:03:22+01:00),161,4.1150,80,55,551357043,174571565,19228.9400,SInt8(11),0.0000,827.6000,40.3400,938183,,,,,SInt8(-6),100,80,80,161
Timestamp(2025-03-11T17:03:23+01:00),160,4.8520,80,53,551356777,174572559,19235.5400,SInt8(11),0.0000,827.6000,41.0700,938236,,,,,SInt8(-6),100,80,80,160
Timestamp(2025-03-11T17:03:24+01:00),159,4.9550,81,68,551356536,174573512,19242.4100,SInt8(11),0.0000,827.6000,41.0700,938304,,,,,SInt8(-6),100,80,80,159
Timestamp(2025-03-11T17:03:25+01:00),159,5.0950,82,74,551356191,174574382,19248.8700,SInt8(11),0.0000,827.8000,41.0700,938378,,,,,SInt8(-6),100,80,80,159
Timestamp(2025-03-11T17:03:26+01:00),158,5.3090,83,108,551355838,174575326,19256.5100,SInt8(11),0.0000,827.8000,41.0700,938486,,,,,SInt8(-6),100,80,80,158
Timestamp(2025-03-11T17:03:27+01:00),157,5.4770,83,121,551355499,174576202,19263.5700,SInt8(11),0.0000,827.8000,41.0700,938607,,,,,SInt8(-6),100,80,80,157
Timestamp(2025-03-11T17:03:28+01:00),157,5.3740,80,174,551355187,174576974,19270.1500,SInt8(11),0.0000,827.8000,39.9800,938781,,,,,SInt8(-6),100,80,80,157
Timestamp(2025-03-11T17:03:29+01:00),156,4.8050,79,182,551354920,174577684,19275.8200,SInt8(11),0.0000,827.8000,39.9800,938963,,,,,SInt8(-6),100,80,80,156
Timestamp(2025-03-11T17:03:30+01:00),155,4.7400,84,191,551354646,174578412,19281.3500,SInt8(11),0.0000,827.8000,39.9800,939154,,,,,SInt8(-6),100,80,80,155
Timestamp(2025-03-11T17:03:31+01:00),154,4.4970,81,160,551354376,174579072,19287.0000,SInt8(11),0.0000,827.8000,39.9800,939314,,,,,SInt8(-6),100,80,80,154
Timestamp(2025-03-11T17:03:32+01:00),154,4.3480,76,207,551354118,174579650,19291.9700,SInt8(11),0.0000,828.0000,39.9800,939521,,,,,SInt8(-6),100,80,80,154
Timestamp(2025-03-11T17:03:33+01:00),154,4.1330,81,211,551353832,174580124,19295.8300,SInt8(11),0.0000,828.0000,39.9800,939732,,,,,SInt8(-6),100,80,80,154
Timestamp(2025-03-11T17:03:34+01:00),154,3.9380,83,195,551353586,174580599,19299.9400,SInt8(11),0.0000,828.2000,41.2200,939927,,,,,SInt8(-6),,80,80,154
Timestamp(2025-03-11T17:03:35+01:00),154,3.5180,81,154,551353451,174581083,19303.1600,SInt8(11),0.0000,828.2000,41.2200,940081,,,,,SInt8(-6),100,80,80,154
Timestamp(2025-03-11T17:03:36+01:00),153,3.3220,80,130,551353276,174581556,19306.0700,SInt8(11),0.0000,828.4000,41.2200,940211,,,,,SInt8(-6),100,80,80,153
Timestamp(2025-03-11T17:03:37+01:00),152,3.2560,79,135,551353052,174582015,19308.9500,SInt8(11),0.0000,828.6000,41.2200,940346,,,,,SInt8(-6),100,80,80,152
Timestamp(2025-03-11T17:03:38+01:00),150,3.3870,78,133,551352815,174582522,19312.6200,SInt8(11),0.0000,828.6000,41.6500,940479,,,,,SInt8(-6),100,80,80,150
Timestamp(2025-03-11T17:03:39+01:00),150,3.2280,81,114,551352575,174582983,19316.2500,SInt8(11),0.0000,828.8000,41.6500,940593,,,,,SInt8(-6),100,80,80,150
Timestamp(2025-03-11T17:03:40+01:00),150,3.4800,83,111,551352313,174583489,19319.6700,SInt8(11),0.0000,828.8000,41.6500,940704,,,,,SInt8(-6),100,80,80,150
Timestamp(2025-03-11T17:03:41+01:00),149,3.3400,79,131,551352059,174583968,19323.3800,SInt8(11),0.0000,829.0000,41.6500,940835,,,,,SInt8(-6),100,80,80,149
Timestamp(2025-03-11T17:03:42+01:00),149,3.4900,74,155,551351788,174584487,19327.7800,SInt8(11),0.0000,829.0000,41.6500,940990,,,,,SInt8(-6),100,80,80,149
Timestamp(2025-03-11T17:03:43+01:00),148,3.2000,73,167,551351555,174584922,19331.3600,SInt8(11),0.0000,829.2000,40.3600,941157,,,,,SInt8(-6),100,80,80,148
Timestamp(2025-03-11T17:03:44+01:00),148,2.9580,72,170,551351318,174585358,19335.3900,SInt8(11),0.0000,829.4000,40.3600,941327,,,,,SInt8(-6),100,80,80,148
Timestamp(2025-03-11T17:03:45+01:00),148,3.0700,72,190,551351074,174585819,19338.9900,SInt8(11),0.0000,829.4000,40.3600,941517,,,,,SInt8(-6),100,80,80,148
Timestamp(2025-03-11T17:03:46+01:00),149,3.2100,74,167,551350854,174586300,19342.9200,SInt8(11),0.0000,829.6000,40.3600,941684,,,,,SInt8(-6),100,80,80,149
Timestamp(2025-03-11T17:03:47+01:00),148,3.3590,73,199,551350618,174586781,19346.8000,SInt8(11),0.0000,829.8000,40.3600,941883,,,,,SInt8(-6),100,80,80,148
Timestamp(2025-03-11T17:03:48+01:00),148,3.3780,73,174,551350393,174587234,19350.8100,SInt8(11),0.0000,829.8000,39.1100,942057,,,,,SInt8(-6),100,80,80,148
Timestamp(2025-03-11T17:03:49+01:00),148,3.2280,72,183,551350231,174587672,19354.1400,SInt8(11),0.0000,830.0000,39.1100,942240,,,,,SInt8(-6),100,80,80,148
